31.8125,61.75,-142.75,0.0267944336,-0.830383301,-0.151794434,0.535461426,False,-0.099999994,-0.589999974,-0.319999993,8.63000011,2.70000005,-3.76999998,24,None,795017041,0
31.4375,61.5625,-145.0625,0.0217285156,-0.833374023,-0.149353027,0.531677246,False,0.870000005,-0.560000002,-0.539999962,8.60999966,2.61999989,-3.86999989,24,None,800856829,0
31.25,61.3125,-146.5,0.016784668,-0.836608887,-0.146789551,0.527282715,False,-0.280000001,-0.469999999,0.280000001,8.57999992,0,-4.02999973,24,None,806376290,0
31.125,60.9375,-147.875,0.00958251953,-0.84161377,-0.14465332,0.520263672,False,-1.05999994,-0.299999982,0.829999983,8.55000019,2.42999983,-4.13000011,24,None,811854925,0
30.875,60.6875,-150.25,0.00463867188,-0.844299316,-0.141235352,0.516845703,False,-0.859999955,-0.319999993,-0.340000004,8.53999996,2.31999993,-4.21000004,24,None,817789107,0
30.125,60.625,-151.9375,-0.000671386719,-0.846374512,-0.136535645,0.514770508,False,1.16999996,-0.329999983,-1.06999993,8.53999996,2.20000005,-4.26999998,24,None,823202695,0
29.125,60.5,-153.3125,-0.00555419922,-0.849609375,-0.1328125,0.512268066,False,0.25999999,-0.399999976,-0.560000002,8.5199995,2.12999988,-4.38999987,24,None,828750468,0
29.25,60.1875,-154.25,-0.0120849609,-0.851867676,-0.132873535,0.506408691,False,-0.74000001,-0.239999995,0.449999988,8.47999954,2.06999993,-4.46000004,24,None,834571199,0
29.4375,59.8125,-155.5,-0.0168457031,-0.853515625,-0.131896973,0.50378418,False,-0.799999952,-0.310000002,0.409999996,8.47000027,1.99000001,-4.50999975,24,None,840244886,0
29.0625,59.8125,-156.75,-0.0219726563,-0.854614258,-0.128967285,0.502563477,False,0.909999967,-0.629999995,-0.340000004,8.47999954,1.88999999,-4.53999996,24,None,845839573,0
28.1875,59.8125,-157.875,-0.0263671875,-0.856201172,-0.124633789,0.501464844,False,0.370000005,-0.389999986,-0.0799999982,8.47000027,1.76999998,-4.5999999,24,None,851420033,0
27.75,59.75,-158.875,-0.0322875977,-0.857177734,-0.122375488,0.499267578,False,-0.949999988,-0.329999983,0.0899999961,8.47000027,1.68999994,-4.63000011,24,None,857234867,0
27.1875,59.75,-160.625,-0.0378417969,-0.857543945,-0.11907959,0.499023438,False,-0.909999967,-0.269999981,-0.0199999996,8.48999977,1.55999994,-4.63999987,24,None,863011151,0
25.8125,60.125,-162.125,-0.0439453125,-0.85723877,-0.112854004,0.500061035,False,1.55999994,-0.649999976,-0.659999967,8.51000023,1.43999994,-4.65999985,24,None,868623180,0
25.125,60.1875,-163.3125,-0.0511474609,-0.857727051,-0.110168457,0.499816895,False,-0.629999995,-0.459999979,0.239999995,8.51000023,1.29999995,-4.67999983,24,None,874541930,0
24.5625,60.25,-165,-0.0559082031,-0.857910156,-0.107055664,0.499389648,False,-1.12,-0.319999993,0.479999989,8.5199995,1.17999995,-4.69000006,24,None,880698362,0
23.0625,60.5,-166.625,-0.0616455078,-0.85748291,-0.0994873047,0.500427246,False,-0.159999996,-0.629999995,0.289999992,8.55000019,1.02999997,-4.67000008,24,None,886121696,0
21.75,60.875,-168.375,-0.0701904297,-0.856262207,-0.0933837891,0.502319336,False,0.140000001,-0.379999995,0.209999993,8.57999992,0.789999962,-4.65999985,24,None,891819479,0
20.3125,61.125,-171.1875,-0.0753173828,-0.855651855,-0.0874633789,0.504516602,False,0.48999998,-0.439999998,-0.409999996,8.59999943,0.649999976,-4.65999985,24,None,897961547,0
18.625,61.3125,-172.625,-0.0799560547,-0.85534668,-0.081237793,0.505065918,False,0.219999999,-0.579999983,-0.610000014,8.59999943,0.539999962,-4.67000008,24,None,903489528,0
17.9375,61.25,-173.875,-0.0845336914,-0.85546875,-0.0784301758,0.504699707,False,0,-0.280000001,0.229999989,8.59000015,0.409999996,-4.69999981,24,None,909048146,0
